thread_url,anchor_text,url,kind
http://www.qlsn.com/sdbook/index.asp?/204-1-0-1-4.html,Events,https://archive.org/events,external
http://www.qlsn.com/sdbook/index.asp?/204-1-0-1-4.html,Projects,https://archive.org/projects/,external
http://www.qlsn.com/sdbook/index.asp?/204-1-0-1-4.html,Help,https://archive.org/about/faqs.php,external
http://www.qlsn.com/sdbook/index.asp?/204-1-0-1-4.html,Donate,https://archive.org/donate?origin=iawww-TopNavDonateButton,external
http://www.qlsn.com/sdbook/index.asp?/204-1-0-1-4.html,Contact,https://archive.org/about/contact,external
http://www.qlsn.com/sdbook/index.asp?/204-1-0-1-4.html,Jobs,https://archive.org/about/jobs,external
http://www.qlsn.com/sdbook/index.asp?/204-1-0-1-4.html,Volunteer,https://archive.org/about/volunteer-positions,external
http://www.qlsn.com/sdbook/index.asp?/204-1-0-1-4.html,Sign up for free,https://archive.org/signup,external
http://www.qlsn.com/sdbook/index.asp?/204-1-0-1-4.html,Log in,https://archive.org/account/login,external
http://www.qlsn.com/sdbook/index.asp?/204-1-0-1-4.html,About,https://archive.org/about/,external
http://www.qlsn.com/sdbook/index.asp?/204-1-0-1-4.html,Blog,https://blog.archive.org,external
http://www.qlsn.com/sdbook/index.asp?/204-1-0-1-4.html,Events,https://archive.org/events,external
http://www.qlsn.com/sdbook/index.asp?/204-1-0-1-4.html,Projects,https://archive.org/projects/,external
http://www.qlsn.com/sdbook/index.asp?/204-1-0-1-4.html,Help,https://archive.org/about/faqs.php,external
http://www.qlsn.com/sdbook/index.asp?/204-1-0-1-4.html,Donate Donate icon An illustration of a heart shape,https://archive.org/donate?origin=iawww-TopNavDonateButton,external
http://www.qlsn.com/sdbook/index.asp?/204-1-0-1-4.html,Contact,https://archive.org/about/contact,external
http://www.qlsn.com/sdbook/index.asp?/204-1-0-1-4.html,Jobs,https://archive.org/about/jobs,external
http://www.qlsn.com/sdbook/index.asp?/204-1-0-1-4.html,Volunteer,https://archive.org/about/volunteer-positions,external
http://www.qlsn.com/sdbook/index.asp?/204-1-0-1-4.html,Internet Archive,https://archive.org/,external
http://www.qlsn.com/sdbook/index.asp?/204-1-0-1-4.html,projects,https://archive.org/projects/,external
http://www.qlsn.com/sdbook/index.asp?/204-1-0-1-4.html,Open Library,https://openlibrary.org/,external
http://www.qlsn.com/sdbook/index.asp?/204-1-0-1-4.html,archive-it.org,https://archive-it.org,external
http://www.qlsn.com/sdbook/index.asp?/204-1-0-1-4.html,Terms of Use,https://archive.org/about/terms.php,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Sign Fight for the Future's letter,https://www.savethearchive.com/NewsLeaders,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Internet Archive logo A line drawing of the Internet Archive headquarters building fa莽ade.,https://archive.org/,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Texts icon An illustration of an open book. Texts,https://archive.org/details/texts,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Video icon An illustration of two cells of a film strip. Video,https://archive.org/details/movies,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Audio icon An illustration of an audio speaker. Audio,https://archive.org/details/audio,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,"Software icon An illustration of a 3.5"" floppy disk. Software",https://archive.org/details/software,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Images icon An illustration of two photographs. Images,https://archive.org/details/image,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Donate icon An illustration of a heart shape Donate,https://archive.org/donate/?origin=iawww-mbhmbgrmenu,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Ellipses icon An illustration of text ellipses. More,https://archive.org/about/,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,"Donate icon An illustration of a heart shape ""Donate to the archive""",https://archive.org/donate/?origin=iawww-mbhrt,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Sign up,https://archive.org/signup,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Log in,https://archive.org/account/login,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Upload icon An illustration of a horizontal line over an up pointing arrow. Upload,https://archive.org/upload,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Live Music Archive,https://archive.org/details/etree,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Librivox Free Audio,https://archive.org/details/librivoxaudio,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,All Audio,https://archive.org/details/audio,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Grateful Dead,https://archive.org/details/GratefulDead,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Netlabels,https://archive.org/details/netlabels,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Old Time Radio,https://archive.org/details/oldtimeradio,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,78 RPMs and Cylinder Recordings,https://archive.org/details/78rpm,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Audio Books & Poetry,https://archive.org/details/audio_bookspoetry,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,"Computers, Technology and Science",https://archive.org/details/audio_tech,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,"Music, Arts & Culture",https://archive.org/details/audio_music,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,News & Public Affairs,https://archive.org/details/audio_news,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Spirituality & Religion,https://archive.org/details/audio_religion,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Podcasts,https://archive.org/details/podcasts,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Radio News Archive,https://archive.org/details/radio,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Metropolitan Museum,https://archive.org/details/metropolitanmuseumofart-gallery,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Cleveland Museum of Art,https://archive.org/details/clevelandart,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,All Images,https://archive.org/details/image,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Flickr Commons,https://archive.org/details/flickrcommons,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Occupy Wall Street Flickr,https://archive.org/details/flickr-ows,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Cover Art,https://archive.org/details/coverartarchive,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,USGS Maps,https://archive.org/details/maps_usgs,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,NASA Images,https://archive.org/details/nasa,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Solar System Collection,https://archive.org/details/solarsystemcollection,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Ames Research Center,https://archive.org/details/amesresearchcenterimagelibrary,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Internet Arcade,https://archive.org/details/internetarcade,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Console Living Room,https://archive.org/details/consolelivingroom,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,All Software,https://archive.org/details/software,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Old School Emulation,https://archive.org/details/tosec,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,MS-DOS Games,https://archive.org/details/softwarelibrary_msdos_games,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Historical Software,https://archive.org/details/historicalsoftware,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Classic PC Games,https://archive.org/details/classicpcgames,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Software Library,https://archive.org/details/softwarelibrary,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Kodi Archive and Support File,https://archive.org/details/kodi_archive,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Vintage Software,https://archive.org/details/vintagesoftware,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,APK,https://archive.org/details/apkarchive,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,MS-DOS,https://archive.org/details/softwarelibrary_msdos,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,CD-ROM Software,https://archive.org/details/cd-roms,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,CD-ROM Software Library,https://archive.org/details/cdromsoftware,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Software Sites,https://archive.org/details/softwaresites,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Tucows Software Library,https://archive.org/details/tucows,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Shareware CD-ROMs,https://archive.org/details/cdbbsarchive,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Software Capsules Compilation,https://archive.org/details/softwarecapsules,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,CD-ROM Images,https://archive.org/details/cdromimages,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,ZX Spectrum,https://archive.org/details/softwarelibrary_zx_spectrum,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,DOOM Level CD,https://archive.org/details/doom-cds,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Open Library,https://openlibrary.org/,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,American Libraries,https://archive.org/details/americana,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,All Texts,https://archive.org/details/texts,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Smithsonian Libraries,https://archive.org/details/smithsonian,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,FEDLINK (US),https://archive.org/details/fedlink,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Genealogy,https://archive.org/details/genealogy,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Lincoln Collection,https://archive.org/details/lincolncollection,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,American Libraries,https://archive.org/details/americana,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Canadian Libraries,https://archive.org/details/toronto,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Universal Library,https://archive.org/details/universallibrary,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Project Gutenberg,https://archive.org/details/gutenberg,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Children's Library,https://archive.org/details/iacl,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Biodiversity Heritage Library,https://archive.org/details/biodiversity,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Books by Language,https://archive.org/details/booksbylanguage,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Folkscanomy,https://archive.org/details/folkscanomy,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Government Documents,https://archive.org/details/government-documents,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,TV News,https://archive.org/details/tv,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Understanding 9/11,https://archive.org/details/911,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,All Video,https://archive.org/details/movies,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Prelinger Archives,https://archive.org/details/prelinger,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Democracy Now!,https://archive.org/details/democracy_now_vid,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Occupy Wall Street,https://archive.org/details/occupywallstreet,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,TV NSA Clip Library,https://archive.org/details/nsa,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Animation & Cartoons,https://archive.org/details/animationandcartoons,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Arts & Music,https://archive.org/details/artsandmusicvideos,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Computers & Technology,https://archive.org/details/computersandtechvideos,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Cultural & Academic Films,https://archive.org/details/culturalandacademicfilms,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Ephemeral Films,https://archive.org/details/ephemera,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Movies,https://archive.org/details/moviesandfilms,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,News & Public Affairs,https://archive.org/details/newsandpublicaffairs,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Spirituality & Religion,https://archive.org/details/spiritualityandreligion,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Sports Videos,https://archive.org/details/sports,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Television,https://archive.org/details/television,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Videogame Videos,https://archive.org/details/gamevideos,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Vlogs,https://archive.org/details/vlogs,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Youth Media,https://archive.org/details/youth_media,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,web pages,https://blog.archive.org/2016/10/23/defining-web-pages-web-sites-and-web-captures/,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Wayback Machine (iOS),https://apps.apple.com/us/app/wayback-machine/id1201888313,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Wayback Machine (Android),https://play.google.com/store/apps/details?id=com.internetarchive.waybackmachine,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Chrome,https://chrome.google.com/webstore/detail/wayback-machine/fpnmgdkabkmnadcjpehmlllkndpkmiak,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Firefox,https://addons.mozilla.org/en-US/firefox/addon/wayback-machine_new/,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Safari,https://apps.apple.com/us/app/wayback-machine/id1472432422?mt=12,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Edge,https://microsoftedge.microsoft.com/addons/detail/wayback-machine/kjmickeoogghaimmomagaghnogelpcpn?hl=en-US,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Explore the Collections,https://www.archive-it.org/explore,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Learn More,https://www.archive-it.org/blog/learn-more/,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Build Collections,https://www.archive-it.org/contact-us,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,About,https://archive.org/about/,external
http://www.qlsn.com/sdbook/index.asp?/411-1-0-1-5.html,Blog,https://blog.archive.org,external
